,stm_metro_trip_id,stm_metro_trip_route_id,stm_metro_trip_service_id,stm_metro_trip_headsign,stm_metro_trip_direction_id
7339,279756543,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7340,279756545,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7341,279756547,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7342,279756549,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7343,279756551,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7344,279756553,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7345,279756555,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7346,279756557,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7347,279756559,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7348,279756561,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7349,279756563,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7350,279756566,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7351,279756568,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7352,279756570,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7353,279756572,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7354,279756573,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7355,279756574,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7356,279756577,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7357,279756579,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7358,279756581,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7359,279756582,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7360,279756584,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7361,279756587,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7362,279756589,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7363,279756591,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7364,279756593,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7365,279756596,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7366,279756599,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7367,279756602,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7368,279756603,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7369,279756605,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7370,279756606,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7371,279756607,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7372,279756608,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7373,279756611,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7374,279756613,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7375,279756615,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7376,279756616,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7377,279756618,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7378,279756621,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7379,279756623,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7380,279756625,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7381,279756627,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7382,279756629,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7383,279756631,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7384,279756633,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7385,279756635,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7386,279756637,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7387,279756639,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7388,279756640,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7389,279756641,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7390,279756642,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7391,279756647,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7392,279756649,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7393,279756650,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7394,279756652,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7395,279756655,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7396,279756657,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7397,279756659,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7398,279756661,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7399,279756663,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7400,279756665,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7401,279756667,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7402,279756669,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7403,279756671,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7404,279756673,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7405,279756675,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7406,279756677,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7407,279756679,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7408,279756681,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7409,279756683,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7410,279756684,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7411,279756689,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7412,279756691,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7413,279756693,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7414,279756695,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7415,279756697,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7416,279756699,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7417,279756701,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7418,279756703,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7419,279756705,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7420,279756707,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7421,279756709,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7422,279756711,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7423,279756713,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7424,279756715,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7425,279756717,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7426,279756718,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7427,279756720,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7428,279756723,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7429,279756725,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7430,279756727,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7431,279756729,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7432,279756731,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7433,279756733,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7434,279756735,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7435,279756737,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7436,279756739,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7437,279756741,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7438,279756743,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7439,279756745,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7440,279756747,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7441,279756749,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7442,279756751,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7443,279756752,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7444,279756754,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7445,279756757,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7446,279756759,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7447,279756761,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7448,279756763,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7449,279756765,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7450,279756767,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7451,279756769,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7452,279756771,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7453,279756773,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7454,279756775,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7455,279756777,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7456,279756779,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7457,279756781,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7458,279756783,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7459,279756785,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7460,279756786,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7461,279756788,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7462,279756791,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7463,279756793,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7464,279756795,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7465,279756797,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7466,279756799,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7467,279756801,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7468,279756803,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7469,279756805,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7470,279756807,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7471,279756809,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7472,279756811,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7473,279756813,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7474,279756815,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7475,279756817,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7476,279756819,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7477,279756820,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7478,279756822,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7479,279756825,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7480,279756827,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7481,279756829,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7482,279756831,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7483,279756833,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7484,279756835,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7485,279756837,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7486,279756839,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7487,279756841,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7488,279756843,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7489,279756845,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7490,279756847,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7491,279756849,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7492,279756851,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7493,279756853,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7494,279756854,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7495,279756856,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7496,279756859,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7497,279756861,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7498,279756863,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7499,279756865,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7500,279756867,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7501,279756869,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7502,279756871,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7503,279756873,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7504,279756875,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7505,279756877,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7506,279756879,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7507,279756881,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7508,279756883,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7509,279756885,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7510,279756887,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7511,279756888,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7512,279756890,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7513,279756893,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7514,279756895,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7515,279756897,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7516,279756899,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7517,279756901,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7518,279756903,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7519,279756905,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7520,279756907,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7521,279756909,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7522,279756911,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7523,279756913,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7524,279756915,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7525,279756917,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7526,279756919,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7527,279756921,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7528,279757400,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7529,279757401,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7530,279757402,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7531,279757403,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7532,279757409,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7533,279757410,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7534,279757420,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7535,279757426,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7536,279757427,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7537,279757428,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7538,279757431,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7539,279757432,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7540,279757437,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7541,279757440,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7542,279757443,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7543,279757452,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7544,279757453,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7545,279757454,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7546,279757457,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7547,279757458,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7548,279757461,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7549,279757464,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7550,279757468,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7551,279757470,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7552,279757471,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7553,279757472,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7554,279757473,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7555,279757482,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7556,279757485,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7557,279757486,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7558,279757491,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7559,279757494,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7560,279757497,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7561,279757501,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7562,279757504,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7563,279757507,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7564,279757510,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7565,279757513,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7566,279757516,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7567,279757519,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7568,279757520,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7569,279757525,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7570,279757528,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7571,279757531,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7572,279757534,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7573,279757537,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7574,279757540,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7575,279757543,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7576,279757546,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7577,279757549,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7578,279757552,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7579,279757556,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7580,279757558,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7581,279757561,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7582,279757564,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7583,279757567,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7584,279757570,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7585,279757573,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7586,279757577,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7587,279757580,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7588,279757583,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7589,279757586,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7590,279757590,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7591,279757592,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7592,279757595,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7593,279757598,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7594,279757601,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7595,279757604,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7596,279757607,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7597,279757610,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7598,279757613,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7599,279757616,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7600,279757619,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7601,279757623,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7602,279757625,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7603,279757628,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7604,279757631,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7605,279757634,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7606,279757637,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7607,279757640,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7608,279757643,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7609,279757646,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7610,279757649,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7611,279757652,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7612,279757655,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7613,279757656,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7614,279757661,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7615,279757664,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7616,279757667,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7617,279757670,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7618,279757673,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7619,279757677,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7620,279757680,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7621,279757683,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7622,279757686,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7623,279757689,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7624,279757690,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7625,279757695,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7626,279757698,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7627,279757701,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7628,279757704,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7629,279757707,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7630,279757710,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7631,279757713,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7632,279757716,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7633,279757719,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7634,279757722,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7635,279757726,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7636,279757728,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7637,279757731,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7638,279757734,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7639,279757737,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7640,279757740,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7641,279757743,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7642,279757746,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7643,279757749,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7644,279757752,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7645,279757755,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7646,279757759,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7647,279757761,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7648,279757764,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7649,279757767,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7650,279757770,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7651,279757773,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7652,279757774,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7653,279757779,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7654,279757782,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7655,279757785,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7656,279757788,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7657,279757791,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7658,279757794,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7659,279757797,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7660,279757800,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7661,279757803,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7662,279757806,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7663,279757810,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7664,279757812,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7665,279757815,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7666,279757818,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7667,279757821,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7668,279757824,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7669,279757827,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7670,279757830,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7671,279757833,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7672,279757836,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7673,279757839,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7674,279757843,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7675,279757845,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7676,279757848,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7677,279757851,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7678,279757854,5,24N-GLOBAUX-01-F4,Station Snowdon,1
7679,279757857,5,24N-GLOBAUX-01-F4,Station Saint-Michel,0
7680,279757860,5,24N-GLOBAUX-01-F4,Station Snowdon,1
